charger id,current,delta_current,voltage,delta_voltage,power (W),expected_load,status,location,temperature,class
11567,2.91,0.69,0.0,0.53,0.0,0,IDLE,"(40.54, -73.8)",24.4,0
11568,5.0,0.4,663.1,11.16,3268.0,7653,CHARGING,"(35.64, 139.97)",32.7,0
11569,8.05,0.35,615.8,-7.91,4966.2,6082,CHARGING,"(48.94, 2.49)",41.3,0
11570,14.04,0.44,519.4,-3.34,7179.3,8800,CHARGING,"(37.87, -122.48)",32.3,0
11571,23.84,1.68,523.1,-1.41,12351.0,9213,CHARGING,"(48.94, 2.27)",37.0,0
11572,18.82,0.67,564.7,2.29,10302.3,8583,CHARGING,"(-33.89, 151.19)",34.1,0
11573,0.0,-0.03,1.4,0.24,56.5,0,OFF,"(37.9, -122.31)",18.6,0
11574,16.37,-0.09,593.4,7.83,9484.0,15899,CHARGING,"(40.53, -73.98)",31.7,0
11575,44.45,-1.32,357.2,0.07,15811.5,14826,CHARGING,"(34.01, -118.52)",29.0,0
11576,33.3,-1.46,487.6,2.05,15747.9,11559,CHARGING,"(28.55, 77.3)",29.5,0
11577,25.27,0.32,383.6,-0.07,9535.4,11125,CHARGING,"(33.97, -118.54)",28.8,0
11578,11.24,-0.24,760.9,-11.33,8601.2,11268,CHARGING,"(41.8, 12.78)",33.3,0
11579,0.73,1.31,20.1,1.15,0.0,35,IDLE,"(35.63, 139.48)",20.4,0
11580,9.64,-0.51,400.1,5.88,3889.8,8502,CHARGING,"(-33.78, 151.22)",35.5,0
11581,18.1,-0.89,476.2,2.24,8631.3,9801,CHARGING,"(33.96, -118.22)",27.7,0
11582,0.7,-0.36,0.0,2.41,0.0,9,IDLE,"(35.73, 139.58)",20.0,0
11583,0.0,-0.26,0.0,-1.13,0.0,0,IDLE,"(51.52, 0.05)",31.2,0
11584,11.18,-0.05,436.0,1.7,4965.8,10322,CHARGING,"(35.59, 139.89)",38.9,0
11585,12.98,-0.78,593.2,-0.6,7538.5,9618,CHARGING,"(51.26, -0.03)",36.8,0
11586,23.38,0.76,577.6,-2.94,13430.8,7740,CHARGING,"(-33.88, 151.16)",32.4,0
11587,8.75,0.27,436.0,-3.15,3572.7,9020,CHARGING,"(48.75, 2.28)",36.5,0
11588,0.0,-0.15,0.0,-0.79,0.0,0,IDLE,"(37.51, -122.47)",24.1,0
11589,0.09,0.76,0.7,-0.19,66.9,0,OFF,"(52.5, 13.24)",25.2,0
11590,0.0,-0.72,36.4,1.95,0.0,43,IDLE,"(41.89, 12.34)",21.1,0
11591,11.67,0.05,624.3,0.23,6994.5,10855,CHARGING,"(28.64, 77.49)",28.6,0
11592,15.36,-0.1,440.3,-1.21,6463.5,9780,CHARGING,"(34.12, -118.6)",37.3,0
11593,39.83,-1.41,484.0,3.4,19895.8,10755,CHARGING,"(48.79, 2.25)",34.9,0
11594,14.4,0.76,494.8,-7.78,7375.4,6786,CHARGING,"(48.99, 2.18)",41.0,0
11595,32.7,0.8,507.5,-7.53,16774.0,9515,CHARGING,"(48.87, 2.25)",24.7,0
11596,10.55,33.1,562.0,59.69,5921.1,4736,CHARGING,"(52.27, 13.32)",55.1,2
11597,5.61,0.69,496.6,-3.76,2563.7,1105,SAFE MODE,"(28.68, 77.11)",42.6,0
11598,0.26,0.48,24.1,-0.62,0.0,0,IDLE,"(35.9, 139.64)",20.7,0
11599,0.35,0.32,1.7,2.18,35.9,24,IDLE,"(28.45, 77.12)",19.4,0
11600,34.21,0.39,525.8,-8.64,17026.6,9889,CHARGING,"(52.92, 13.22)",28.9,0
11601,7.92,0.29,635.2,-4.74,4984.5,7454,CHARGING,"(-33.87, 151.36)",31.5,0
11602,47.95,2.0,350.0,0.83,16416.9,12106,CHARGING,"(51.45, -0.2)",36.4,0
11603,24.6,-0.26,570.7,9.26,13779.8,14094,CHARGING,"(40.66, -73.83)",27.6,0
11604,0.12,0.14,0.9,1.3,0.0,0,OFF,"(48.91, 2.29)",23.7,0
11605,1.32,0.15,0.0,-1.91,0.0,0,IDLE,"(37.59, -122.69)",26.8,0
11606,22.89,0.73,531.9,-0.3,11686.2,8315,CHARGING,"(41.78, 12.23)",31.5,0
11607,14.72,0.02,597.7,-1.49,8821.8,8426,CHARGING,"(28.6, 77.24)",40.0,0
11608,0.28,0.57,0.0,-1.05,0.0,0,OFF,"(35.8, 139.82)",25.1,0
11609,16.6,11.79,374.9,-37.51,6428.9,5862,CHARGING,"(37.87, -122.39)",72.4,1
11610,23.45,-0.34,555.7,7.38,13027.5,5989,CHARGING,"(51.47, -0.06)",29.7,0
11611,19.25,-10.11,334.7,0.25,6389.8,8789,ERROR,"(41.61, 12.38)",43.8,1
11612,0.91,-0.2,13.5,-0.99,0.0,0,IDLE,"(40.99, -74.32)",26.5,0
11613,39.28,-1.03,463.5,-4.54,18422.9,13477,CHARGING,"(-33.8, 151.03)",29.4,0
11614,16.07,0.22,481.1,0.72,7623.7,11128,CHARGING,"(41.74, 12.61)",39.0,0
11615,0.17,0.09,0.0,-1.37,75.4,0,IDLE,"(41.9, 12.62)",34.9,0
11616,19.83,-0.39,350.0,-5.96,6797.2,7855,CHARGING,"(37.78, -122.42)",25.2,0
11617,1.34,0.01,0.0,-1.6,0.0,0,IDLE,"(-33.95, 151.33)",12.2,0
11618,9.78,0.55,451.7,6.56,4327.6,6963,CHARGING,"(28.71, 77.34)",26.8,0
11619,0.16,-0.48,0.0,-1.79,43.4,40,IDLE,"(52.58, 13.26)",14.4,0
11620,5.89,0.39,704.8,-4.0,4020.4,10574,CHARGING,"(28.54, 77.16)",37.3,0
11621,0.14,-0.06,0.0,-1.16,43.8,0,OFF,"(40.51, -73.98)",20.0,0
11622,0.03,-0.2,1.3,-0.84,0.0,0,OFF,"(52.48, 13.57)",26.7,0
11623,14.62,0.3,495.8,4.06,6864.4,9798,CHARGING,"(37.36, -122.47)",35.3,0
11624,16.12,0.31,518.0,-10.18,8253.6,8397,CHARGING,"(37.96, -122.45)",37.3,0
11625,5.78,-0.48,577.9,1.88,3238.0,10265,CHARGING,"(37.91, -122.25)",33.1,0
11626,20.26,-0.44,477.3,5.55,9920.6,10232,CHARGING,"(40.69, -74.21)",48.9,0
11627,1.3,-0.28,24.8,0.05,20.6,75,IDLE,"(49.06, 2.13)",19.6,0
11628,2.8,-0.04,436.9,27.45,1305.5,179,ERROR,"(42.05, 12.39)",56.8,1
11629,16.88,-1.07,641.4,6.77,10964.7,9199,CHARGING,"(52.35, 13.5)",30.3,0
11630,0.0,-0.24,19.5,-0.43,8.6,68,IDLE,"(-34.09, 151.14)",28.1,0
11631,0.11,1.59,0.0,1.4,8.8,0,OFF,"(28.61, 77.06)",24.3,0
11632,18.58,-0.44,485.4,6.21,9191.0,5109,CHARGING,"(-33.84, 151.25)",38.2,0
11633,1.79,0.85,0.0,-0.26,0.0,36,IDLE,"(42.03, 12.48)",27.9,0
11634,32.98,-1.13,457.2,-5.89,14342.4,10795,CHARGING,"(40.7, -73.99)",27.0,0
11635,40.67,0.94,447.8,0.1,18455.2,12627,CHARGING,"(52.48, 13.39)",36.9,0
11636,22.2,-0.65,574.2,-5.42,13241.1,10704,CHARGING,"(48.7, 2.33)",34.0,0
11637,38.27,-43.35,304.8,28.63,11641.6,2450,ERROR,"(37.69, -122.68)",60.8,2
11638,30.58,-0.0,577.3,9.73,17644.5,8949,CHARGING,"(40.82, -74.37)",37.0,0
11639,6.05,-9.37,453.4,-33.34,2692.3,2160,SAFE MODE,"(52.58, 13.33)",48.8,1
11640,28.21,0.48,426.7,-3.14,12182.6,10351,CHARGING,"(35.76, 139.5)",18.1,0
11641,7.6,10.33,424.2,-50.92,3299.4,3064,SAFE MODE,"(51.44, -0.47)",46.2,2
11642,0.87,0.37,16.7,-2.09,0.0,0,IDLE,"(52.38, 13.12)",23.9,0
11643,1.12,-0.56,29.4,-2.11,30.8,0,IDLE,"(51.34, -0.0)",22.7,0
11644,0.0,-0.52,1.4,0.87,0.0,0,OFF,"(40.45, -73.87)",15.0,0
11645,2.46,0.14,9.0,-0.28,0.0,0,IDLE,"(40.99, -74.18)",22.9,0
11646,12.46,-0.86,592.4,-5.61,7256.1,5775,CHARGING,"(-33.9, 151.28)",32.6,0
11647,31.48,-1.86,486.6,5.53,15792.8,11665,CHARGING,"(51.38, -0.07)",30.4,0
11648,0.01,-0.76,1.7,-0.14,30.1,0,OFF,"(48.8, 2.18)",18.6,0
11649,20.74,0.16,524.5,5.13,11029.8,12874,CHARGING,"(48.99, 2.51)",33.5,0
11650,0.0,25.03,245.4,-51.48,0.0,3009,ERROR,"(51.42, -0.02)",58.3,2
11651,22.22,-1.29,377.5,3.01,8766.7,9271,CHARGING,"(-34.06, 151.23)",20.6,0
11652,19.15,-40.64,402.8,30.9,7413.2,5627,SAFE MODE,"(28.91, 77.24)",50.3,2
11653,0.0,-1.32,555.0,61.24,0.0,5145,ERROR,"(35.93, 139.76)",52.2,1
11654,18.49,-0.1,350.0,-2.27,6575.6,8142,CHARGING,"(28.88, 77.18)",35.0,0
11655,18.08,22.77,447.7,8.25,7814.6,3214,SAFE MODE,"(35.59, 140.01)",63.6,2
11656,7.23,6.02,468.1,30.96,3183.6,2493,SAFE MODE,"(48.99, 2.36)",39.1,2
11657,16.39,0.24,458.1,-4.28,7273.8,7300,CHARGING,"(51.39, -0.24)",29.6,0
11658,19.26,-0.11,460.6,-7.2,9154.6,14645,CHARGING,"(37.94, -122.08)",32.7,0
11659,25.39,0.35,424.5,-1.55,10946.7,12344,CHARGING,"(-33.91, 151.05)",26.4,0
11660,1.34,-0.03,12.7,1.42,0.0,11,IDLE,"(41.68, 12.39)",18.5,0
11661,0.05,7.23,573.6,-27.4,21.7,4517,ERROR,"(33.82, -118.09)",60.5,1
11662,26.27,-0.38,504.7,-2.8,13222.3,10176,CHARGING,"(40.74, -74.1)",36.7,0
11663,0.11,-0.28,4.8,0.2,0.0,0,IDLE,"(35.72, 139.43)",18.7,0
11664,35.12,1.46,456.7,-0.65,16355.6,11933,CHARGING,"(34.07, -118.32)",30.3,0
11665,2.91,-1.41,14.1,-2.68,47.8,0,IDLE,"(40.56, -73.89)",20.2,0
11666,6.64,-0.49,442.8,2.01,3160.0,7533,CHARGING,"(40.86, -74.07)",34.1,0
11667,20.18,-0.01,483.5,-1.58,9436.3,6804,CHARGING,"(48.95, 2.53)",32.3,0
11668,0.0,0.81,0.0,0.93,100.6,0,OFF,"(40.57, -73.98)",20.5,0
11669,12.62,36.57,325.4,-13.09,4109.0,3258,SAFE MODE,"(37.79, -122.42)",54.1,2
11670,0.0,-0.14,18.4,-1.91,0.0,24,IDLE,"(48.84, 2.42)",18.3,0
11671,1.78,-0.72,44.8,2.21,31.3,0,IDLE,"(52.68, 13.29)",21.9,0
11672,0.15,-0.53,0.0,0.14,14.1,0,OFF,"(-33.55, 151.08)",17.5,0
11673,0.45,-0.2,6.9,2.66,95.3,39,IDLE,"(28.6, 77.31)",18.8,0
11674,18.19,-0.07,513.7,-0.93,8954.4,11167,CHARGING,"(28.53, 77.35)",26.0,0
11675,24.48,1.49,506.9,-0.15,11862.1,11093,CHARGING,"(51.42, 0.04)",39.3,0
11676,18.79,0.75,509.0,-1.04,9583.7,11957,CHARGING,"(48.88, 2.5)",26.5,0
11677,12.04,0.86,571.0,-12.22,6781.0,3941,SAFE MODE,"(48.95, 2.13)",51.8,1
11678,0.7,0.3,10.1,0.09,186.9,41,IDLE,"(48.94, 2.43)",25.6,0
11679,13.33,-0.05,350.0,8.49,4663.4,9251,CHARGING,"(41.97, 12.41)",27.5,0
11680,0.0,0.14,0.0,2.37,0.0,32,IDLE,"(37.92, -122.48)",22.5,0
11681,16.19,-0.15,495.2,0.38,8049.2,10303,CHARGING,"(49.1, 2.6)",32.2,0
11682,5.48,-0.68,694.2,-0.87,3823.2,2977,CHARGING,"(37.81, -122.53)",36.6,0
11683,29.17,-0.8,496.5,-2.53,13888.3,9919,CHARGING,"(28.76, 76.97)",24.2,0
11684,22.47,0.33,464.2,-3.25,10408.0,11855,CHARGING,"(35.55, 139.67)",39.2,0
11685,12.43,-0.02,597.1,8.27,7710.3,7742,CHARGING,"(40.79, -74.26)",31.1,0
11686,7.25,0.3,627.5,-2.98,4376.6,8508,CHARGING,"(51.3, -0.58)",37.8,0
11687,30.76,-0.58,475.7,1.34,14687.8,12593,CHARGING,"(35.61, 139.83)",24.0,0
11688,4.47,-4.07,700.7,-6.15,2803.9,0,ERROR,"(41.75, 12.29)",55.3,1
11689,5.0,0.28,520.0,2.22,2758.2,8787,CHARGING,"(34.13, -118.43)",40.1,0
11690,0.21,-0.05,3.4,0.7,57.6,0,IDLE,"(34.23, -118.07)",14.2,0
11691,0.24,0.5,0.0,2.31,17.6,0,OFF,"(41.07, -74.12)",15.2,0
11692,13.0,-0.18,390.1,1.22,5239.8,9462,CHARGING,"(33.98, -118.54)",30.4,0
11693,0.0,0.35,5.6,-4.27,7.8,43,IDLE,"(28.62, 77.29)",13.8,0
11694,0.0,0.44,0.0,2.73,0.0,0,OFF,"(41.89, 12.4)",25.1,0
11695,0.0,0.54,0.0,-2.09,5.9,0,OFF,"(48.59, 2.42)",20.8,0
11696,10.81,1.03,543.7,6.29,5943.8,8243,CHARGING,"(28.3, 77.17)",37.4,0
11697,6.67,-0.32,462.7,-1.17,2971.7,4574,CHARGING,"(48.79, 2.32)",32.0,0
11698,14.31,-0.59,565.1,3.73,7651.0,7355,CHARGING,"(37.93, -122.74)",43.9,0
11699,0.5,-1.15,0.0,-4.92,101.3,24,IDLE,"(41.88, 12.64)",20.8,0
11700,0.69,0.17,27.9,-0.78,70.5,0,IDLE,"(37.9, -122.53)",27.5,0
11701,23.6,-0.03,400.4,-4.78,9335.9,10095,CHARGING,"(37.74, -122.31)",33.9,0
11702,5.0,0.06,592.6,9.11,3005.3,7793,CHARGING,"(28.81, 77.34)",36.9,0
11703,0.0,0.87,3.4,1.01,0.0,38,IDLE,"(35.58, 139.6)",17.9,0
11704,0.18,-0.04,26.6,0.33,0.0,36,IDLE,"(40.81, -73.9)",20.3,0
11705,2.69,-0.47,31.2,0.22,36.0,0,IDLE,"(33.97, -117.81)",28.9,0
11706,0.0,0.56,6.6,1.83,13.6,17,IDLE,"(34.06, -118.21)",19.0,0
11707,0.0,-0.21,17.0,-2.12,0.0,24,IDLE,"(42.0, 12.64)",14.7,0
11708,1.01,-1.25,31.7,1.82,0.0,118,IDLE,"(51.29, -0.21)",17.9,0
11709,0.3,-0.53,0.0,0.01,21.3,0,OFF,"(28.37, 77.47)",34.2,0
11710,1.27,0.67,11.4,2.36,0.0,26,IDLE,"(28.49, 77.19)",17.5,0
11711,28.28,1.73,477.4,11.11,13851.7,10608,CHARGING,"(48.84, 2.36)",27.9,0
11712,0.06,0.61,0.4,0.16,0.0,42,IDLE,"(34.0, -118.42)",21.2,0
11713,28.27,0.37,587.0,-5.63,16748.2,8081,CHARGING,"(51.41, 0.01)",32.2,0
11714,0.24,0.44,0.0,2.74,17.1,11,IDLE,"(-33.67, 150.93)",33.5,0
11715,30.87,5.14,512.7,-18.05,15813.0,3762,ERROR,"(52.48, 13.13)",44.2,1
11716,5.0,-1.43,531.1,0.37,2440.7,7912,CHARGING,"(28.62, 77.25)",38.8,0
11717,6.45,1.7,565.3,6.63,3628.8,1403,SAFE MODE,"(52.66, 13.45)",52.3,1
11718,11.0,-0.17,633.3,-0.4,6857.7,10083,CHARGING,"(52.57, 13.46)",30.3,0
11719,24.0,-0.73,426.3,7.15,10279.7,9211,CHARGING,"(40.69, -74.1)",35.1,0
11720,5.63,-0.05,537.4,0.71,3131.2,9182,CHARGING,"(33.99, -118.25)",33.6,0
11721,16.82,-0.23,585.7,5.31,9754.6,7748,CHARGING,"(28.47, 77.39)",30.6,0
11722,3.52,0.83,465.2,0.34,1662.9,2215,SAFE MODE,"(37.84, -122.34)",41.2,0
11723,5.0,-0.04,774.2,-15.92,4180.3,1656,CHARGING,"(37.84, -122.23)",42.1,0
11724,0.2,-0.54,0.1,3.25,0.0,84,IDLE,"(33.79, -118.27)",9.0,0
11725,0.94,-0.11,4.1,-1.62,5.5,48,IDLE,"(52.66, 13.46)",26.2,0
11726,25.23,1.35,470.0,6.27,11577.2,8629,CHARGING,"(41.88, 12.59)",35.2,0
11727,0.0,2.12,0.7,-8.19,0.0,0,OFF,"(40.75, -73.96)",28.2,1
11728,19.21,-0.56,539.9,-1.41,10326.3,8320,CHARGING,"(40.54, -74.06)",42.2,0
11729,0.79,-0.21,18.2,1.48,4.3,33,IDLE,"(52.49, 13.26)",13.5,0
11730,0.4,-0.17,0.0,-1.16,31.9,0,OFF,"(35.77, 139.94)",21.0,0
11731,17.46,0.16,588.8,-2.53,10433.8,11386,CHARGING,"(51.41, -0.27)",36.8,0
11732,33.37,4.95,401.0,-4.29,13093.3,3901,ERROR,"(37.67, -122.35)",56.6,1
11733,18.79,0.89,381.0,-4.49,6982.9,6385,CHARGING,"(-34.01, 151.3)",29.2,0
11734,4.51,39.71,481.2,35.18,2213.2,6083,ERROR,"(28.77, 77.41)",51.9,2
11735,5.0,0.24,565.4,2.08,2741.8,6145,CHARGING,"(-34.1, 151.35)",42.2,0
11736,0.0,0.07,0.7,-0.62,0.0,0,IDLE,"(33.95, -118.42)",27.0,0
11737,22.64,0.27,434.9,-7.53,10159.1,5789,CHARGING,"(35.77, 139.71)",28.3,0
11738,46.29,-7.68,211.3,-5.78,9912.4,6944,ERROR,"(52.86, 13.22)",50.7,1
11739,14.43,-0.22,414.1,-1.82,5672.2,7362,CHARGING,"(28.78, 77.29)",39.7,0
11740,0.21,0.07,9.1,-2.76,0.0,0,IDLE,"(28.65, 77.2)",17.4,0
11741,20.55,-0.01,584.4,-7.75,12077.6,5800,CHARGING,"(33.93, -117.97)",39.1,0
11742,0.0,0.27,0.0,-3.48,69.5,22,IDLE,"(51.61, 0.01)",23.9,0
11743,11.96,-0.1,419.5,-0.23,4963.3,7731,CHARGING,"(33.94, -118.2)",34.3,0
11744,3.42,-3.81,545.8,-21.34,1812.4,5727,ERROR,"(40.92, -74.0)",49.8,1
11745,25.6,-1.19,597.7,6.51,14910.8,11593,CHARGING,"(52.62, 13.29)",32.3,0
11746,0.0,0.42,11.8,0.49,0.0,0,IDLE,"(35.65, 139.57)",26.1,0
11747,0.0,-31.18,442.8,25.05,51.7,4067,ERROR,"(51.42, -0.05)",58.0,2
11748,0.0,6.53,577.4,25.64,0.0,1340,SAFE MODE,"(33.83, -118.4)",48.5,2
11749,3.91,3.51,612.6,43.09,2239.2,5287,SAFE MODE,"(40.83, -74.19)",60.5,1
11750,10.83,1.18,612.3,2.41,6563.9,10316,CHARGING,"(48.54, 2.31)",40.8,0
11751,21.96,-0.08,514.6,-0.16,11550.9,12067,CHARGING,"(52.45, 13.43)",29.1,0
11752,6.8,0.15,511.4,0.59,3348.2,1726,SAFE MODE,"(41.94, 12.57)",32.4,0
11753,0.09,0.4,0.3,1.34,0.3,0,OFF,"(-33.91, 151.44)",19.4,0
11754,0.0,0.42,0.0,-1.51,28.4,0,IDLE,"(35.56, 139.5)",21.8,0
11755,28.46,1.07,396.0,1.75,10869.0,8974,CHARGING,"(48.95, 2.44)",24.6,0
11756,29.28,-0.59,511.5,7.62,15741.4,11379,CHARGING,"(-33.8, 151.35)",26.2,0
11757,0.93,0.95,0.0,-3.08,0.0,8,IDLE,"(-33.92, 151.3)",25.0,0
11758,17.28,-0.52,653.3,4.57,10948.1,7482,CHARGING,"(28.8, 77.69)",32.5,0
11759,0.48,0.32,0.0,0.8,0.0,80,IDLE,"(48.97, 2.29)",21.4,0
11760,0.45,-1.29,14.3,-1.1,12.3,0,IDLE,"(40.73, -73.84)",23.5,0
11761,14.7,3.4,518.8,20.85,7605.9,5244,ERROR,"(40.69, -74.08)",60.8,1
11762,2.69,-17.73,476.3,50.86,1299.7,2737,SAFE MODE,"(35.63, 140.05)",45.7,2
11763,36.11,-0.69,480.5,2.94,17272.4,12601,CHARGING,"(28.94, 77.26)",27.7,0
11764,26.94,-0.24,536.6,-6.32,14450.6,13587,CHARGING,"(35.52, 139.88)",35.9,0
11765,1.79,0.19,33.8,0.18,32.7,44,IDLE,"(40.74, -74.08)",22.2,0
11766,47.22,11.69,461.1,-22.24,21323.0,2996,ERROR,"(28.54, 77.06)",45.7,1
11767,5.0,-0.34,630.5,1.54,3057.1,9214,CHARGING,"(40.93, -73.97)",26.8,0
11768,6.67,-0.06,704.7,-2.42,4778.7,5040,CHARGING,"(34.15, -118.47)",47.1,0
11769,24.37,-0.67,667.6,-4.29,15720.7,5812,CHARGING,"(40.74, -74.05)",36.6,0
11770,0.02,0.58,0.1,-0.17,0.0,0,OFF,"(40.91, -74.25)",24.0,0
11771,34.37,-1.11,424.7,-8.74,13955.8,15790,CHARGING,"(37.92, -122.19)",38.6,0
11772,0.02,-0.08,0.2,0.18,18.2,0,OFF,"(34.09, -118.03)",24.8,0
11773,0.0,-7.32,0.2,0.72,0.0,0,OFF,"(35.46, 139.59)",27.8,1
11774,0.0,-2.89,556.0,28.33,0.0,1584,ERROR,"(-33.77, 151.19)",52.7,1
11775,23.58,-1.62,385.8,3.96,8976.4,6639,CHARGING,"(28.46, 77.19)",30.9,0
11776,16.12,0.51,496.9,5.39,8094.2,4769,CHARGING,"(52.5, 13.34)",29.2,0
11777,9.86,0.29,540.7,-2.6,5344.8,2382,CHARGING,"(51.53, -0.09)",35.0,0
11778,12.4,-0.45,529.2,-1.94,6563.8,8168,CHARGING,"(40.68, -74.26)",31.6,0
11779,0.63,0.08,12.2,-0.16,0.0,0,IDLE,"(-33.81, 151.33)",20.9,0
11780,18.27,-1.81,414.9,7.52,7677.3,8094,CHARGING,"(51.48, 0.08)",33.6,0
11781,0.0,-0.59,0.1,-0.86,51.3,0,OFF,"(37.64, -122.34)",28.1,0
11782,3.63,7.15,632.5,-74.75,2348.5,3655,SAFE MODE,"(-33.75, 151.09)",50.5,2
11783,23.85,0.35,459.0,5.15,11193.5,10165,CHARGING,"(28.95, 77.18)",21.6,0
11784,19.91,-0.11,555.4,-5.61,11184.3,10610,CHARGING,"(37.97, -122.42)",37.0,0
11785,0.0,-1.97,0.5,-1.8,0.0,0,OFF,"(48.72, 2.15)",35.5,1
11786,29.75,-0.29,379.9,-0.27,10909.2,11468,CHARGING,"(37.68, -122.6)",34.5,0
11787,35.98,-0.45,411.4,0.93,15017.9,10555,CHARGING,"(48.55, 2.29)",36.4,0
11788,31.33,-0.13,475.9,8.01,15058.1,11216,CHARGING,"(28.74, 77.11)",34.8,0
11789,15.38,-0.26,526.2,2.85,8298.4,11229,CHARGING,"(38.02, -122.37)",33.4,0
11790,0.0,-0.64,0.0,-1.5,111.5,33,IDLE,"(40.74, -73.81)",16.5,0
11791,2.27,0.71,0.0,-0.96,0.0,24,IDLE,"(51.74, 0.11)",24.5,0
11792,1.72,-0.13,17.8,-0.12,0.0,0,IDLE,"(52.33, 13.51)",21.3,0
11793,38.0,-9.11,378.8,-55.47,14107.8,8044,ERROR,"(35.81, 139.71)",51.7,1
11794,14.62,-0.31,535.9,-9.31,7804.9,8169,CHARGING,"(41.88, 12.41)",33.0,0
11795,0.19,-0.4,0.1,-1.17,64.8,0,OFF,"(41.74, 12.76)",26.3,0
11796,20.0,-1.84,538.3,-16.01,10635.6,2342,ERROR,"(28.8, 76.98)",56.7,1
11797,0.58,-0.31,0.0,-1.3,64.6,32,IDLE,"(37.88, -122.6)",11.3,0
11798,1.75,-0.72,30.4,1.72,86.6,0,IDLE,"(-33.76, 151.07)",18.3,0
11799,0.0,-0.84,0.5,0.85,0.0,0,IDLE,"(37.79, -122.16)",21.5,0
11800,0.0,-1.63,10.5,2.88,0.0,0,IDLE,"(-33.93, 151.13)",19.9,0
11801,0.0,32.72,431.8,-86.46,48.5,7895,ERROR,"(28.83, 77.13)",57.4,2
11802,1.32,-33.53,488.9,32.06,709.9,2233,SAFE MODE,"(35.7, 139.59)",43.8,2
11803,21.18,0.47,455.9,3.6,9766.4,2643,CHARGING,"(-33.62, 151.44)",17.4,0
11804,53.97,7.43,273.8,-6.01,14917.7,7157,ERROR,"(28.4, 77.35)",42.4,1
11805,24.12,0.54,680.2,-3.49,16446.1,12473,CHARGING,"(-33.97, 151.13)",33.2,0
11806,0.0,0.46,37.5,-1.41,49.1,0,IDLE,"(41.86, 12.46)",22.6,0
11807,43.8,3.6,327.8,8.07,14364.2,5398,ERROR,"(40.85, -74.01)",36.8,1
11808,11.21,1.48,354.1,-2.8,3831.7,5906,CHARGING,"(-34.07, 151.16)",25.6,0
11809,0.0,-0.52,0.0,0.93,0.0,0,OFF,"(34.34, -118.09)",20.0,0
11810,0.0,0.07,14.1,-0.93,0.0,0,IDLE,"(34.03, -118.08)",27.4,0
11811,0.0,4.22,433.2,50.41,0.0,0,SAFE MODE,"(34.01, -118.07)",34.3,1
11812,0.77,0.03,30.3,1.37,54.4,132,IDLE,"(52.6, 13.37)",21.6,0
11813,0.0,6.74,494.3,-71.34,0.0,6780,ERROR,"(35.42, 139.53)",66.5,1
11814,3.09,-0.11,27.1,-1.88,74.7,0,IDLE,"(42.23, 12.56)",22.0,0
11815,20.91,-0.3,614.8,13.11,12595.0,8604,CHARGING,"(41.87, 12.58)",35.3,0
11816,14.27,-1.54,427.6,-2.7,5977.7,7947,CHARGING,"(-33.97, 151.37)",40.8,0
11817,25.18,-0.8,366.7,-4.98,8980.0,7466,CHARGING,"(40.74, -74.05)",28.9,0
11818,22.28,0.24,433.9,-3.09,9761.6,9128,CHARGING,"(51.48, -0.04)",27.0,0
11819,8.3,-0.02,568.8,-0.83,4653.9,8970,CHARGING,"(-34.14, 151.36)",37.1,0
11820,20.55,0.36,650.6,13.67,13356.9,8652,CHARGING,"(37.55, -122.27)",37.0,0
11821,13.35,0.62,499.5,-3.18,6572.9,7187,CHARGING,"(51.4, -0.13)",31.0,0
11822,0.01,0.27,1.1,-0.93,75.5,0,OFF,"(28.75, 77.32)",15.9,0
11823,0.0,0.52,0.3,-0.72,54.8,0,OFF,"(35.51, 139.58)",19.8,0
11824,0.0,-2.68,0.0,6.62,0.0,0,OFF,"(40.82, -73.74)",34.3,1
11825,14.91,0.15,524.6,-43.43,7963.8,7589,CHARGING,"(40.49, -74.01)",52.9,1
11826,38.18,1.5,350.0,0.23,13814.0,9425,CHARGING,"(28.7, 77.47)",28.0,0
11827,26.73,-0.09,500.3,5.36,13589.1,8960,CHARGING,"(40.93, -73.99)",40.4,0
11828,0.0,-0.39,0.6,-1.29,0.0,0,OFF,"(35.83, 139.73)",17.8,0
11829,0.0,-6.48,394.2,19.96,66.7,2831,ERROR,"(49.03, 2.36)",49.9,1
11830,31.85,-0.8,487.4,4.67,15441.5,11011,CHARGING,"(41.69, 12.65)",23.0,0
11831,37.65,-0.61,181.5,0.57,6592.7,4151,ERROR,"(41.98, 12.57)",39.5,1
11832,0.91,-0.25,8.9,0.82,95.4,0,IDLE,"(51.39, -0.11)",21.8,0
11833,0.0,-0.49,0.0,-0.13,0.0,0,IDLE,"(51.58, 0.01)",17.0,0
11834,0.0,0.75,0.0,-0.13,55.1,0,IDLE,"(40.69, -73.91)",20.7,0
11835,8.15,1.32,619.3,-1.94,5119.4,8822,CHARGING,"(51.5, -0.41)",41.5,0
11836,21.33,-0.18,482.8,-1.76,10320.6,13120,CHARGING,"(48.84, 2.23)",28.5,0
11837,0.54,-0.44,6.7,2.97,10.3,8,IDLE,"(40.62, -74.27)",23.2,0
11838,26.58,-14.3,265.2,-58.46,7095.9,10470,ERROR,"(40.66, -73.96)",37.6,1
11839,0.73,-0.62,0.0,3.18,0.0,0,IDLE,"(51.59, -0.06)",27.6,0
